SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,1-Pentene,f3cf9958-739f-41c1-a679-f550cf0e9b6c,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,1-Pentene,f3cf9958-739f-41c1-a679-f550cf0e9b6c,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,1-Pentene,f3cf9958-739f-41c1-a679-f550cf0e9b6c,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,1-Pentene,32087CF3-DB84-4FE1-8F37-105BE8EBA21C,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,1-Pentene,109c3ee9-b9df-4c11-bd77-b8571773d9ad,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,3-Dioxolan-2-one",EECA753D-3E13-4BC6-8D6A-4BE766E7F478,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,"1,3-Dioxolan-2-one",5b7d620e-2238-5ec9-888a-6999218b6974,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",c5de5e4d-85cf-4102-9ff1-5248d8928ba1,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",564dde7f-e713-4baf-84aa-7a11ffa7e2cd,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",aae8aac7-b81d-41e4-b356-912b369d1c55,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d6911d36-3fec-41fe-8ef9-540f6543a240,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"1,4-Butanediol",FDD13F6D-6BDF-4704-93F9-EFDDC5E8922C,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,"1,4-Butanediol",d835b7aa-288b-4b3a-966b-3f64f36ed220,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,22d1d385-5aa4-404d-8c14-2680ce4accb0,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,d37d4cea-4096-4303-8d9d-96e48b8f9ff0,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,3f00f5cf-1c58-428d-aef7-738f2c105e88,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,96db42b8-64e4-4a84-9b16-cd8f73c615d6,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,96db42b8-64e4-4a84-9b16-cd8f73c615d6,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,96db42b8-64e4-4a84-9b16-cd8f73c615d6,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Aminopropanol,DECD8B76-23B2-4F20-8FC3-F095F510016E,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,2-Aminopropanol,ea6f1100-7fe4-4f66-92cc-a69fe2dcca77,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,d3f6f514-41e1-4b24-aa56-7d403839a4dd,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,a0cb36a5-d726-4c6e-9787-971cc763d294,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,76a317b6-1c35-4c75-bb00-1cd5ec8c8e17,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,79240a49-80cf-4be4-b5c2-bfdd3f4aa249,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,79240a49-80cf-4be4-b5c2-bfdd3f4aa249,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,79240a49-80cf-4be4-b5c2-bfdd3f4aa249,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Methyl-1-propanol,02A16E9D-B18A-41BE-9AA1-D26312A27B08,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,2-Methyl-1-propanol,446e7a93-6ac4-4bdf-b97d-03f683c7488c,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,2-Propanol,697667f9-d58c-4a64-99e3-30d24d7f91a2,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,2-Propanol,56217fe7-9437-4131-9ae2-e4c4b07b3a64,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,2-Propanol,5b33703d-d6a1-4bde-88e7-3b90b4d45550,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,2-Propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,2-Propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,2-Propanol,caeb15fa-9711-4d37-99a2-d12c7823b8bc,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,2-Propanol,5E92A687-6046-4609-86A9-738807022376,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,2-Propanol,e92a1310-603c-4346-85b8-e4e3192cd75c,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-D ester",6B5DCC51-2789-426D-A78D-0930B09B35F4,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,"2,4-D ester",69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-D ester",6B5DCC51-2789-426D-A78D-0930B09B35F4,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,"2,4-D ester",e6367875-dd2b-4d12-8d03-94cf2e607815,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-D ester",6B5DCC51-2789-426D-A78D-0930B09B35F4,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,"2,4-D ester",e6367875-dd2b-4d12-8d03-94cf2e607815,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-D ester",6B5DCC51-2789-426D-A78D-0930B09B35F4,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,"2,4-D ester",e6367875-dd2b-4d12-8d03-94cf2e607815,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,"2,4-di-tert-butylphenol",02E1587D-2E0C-4CDE-AF8A-C50462AE5D50,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,"2,4-di-tert-butylphenol",e3d35475-3f5c-5099-9506-8cc81a188fb1,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,35f2e680-fd3b-4fce-8ae2-a700438aa097,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,f9f1397d-ddd2-4568-9f32-6cac992f0c1e,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,4df58e33-3e3e-4ae0-ad3c-36b5cfc7a541,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,6abb5a34-7f0b-4a9a-8452-211a0ebee04d,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,6abb5a34-7f0b-4a9a-8452-211a0ebee04d,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,6abb5a34-7f0b-4a9a-8452-211a0ebee04d,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,3-Methyl-1-butanol,3253F3F1-DC7E-4900-8E4F-B0DB58E71012,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,3-Methyl-1-butanol,8114f79d-41eb-42f2-99d8-159db57d3bcb,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,70c436a2-c304-4405-9230-dcfbb7b11dde,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,57cb82d2-19f4-4491-8ffc-f65f9ff7b418,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,1911896c-5aff-4695-9cba-164b0ecd9199,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,179c3a4c-4d0c-4928-b099-2652fac747cd,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,179c3a4c-4d0c-4928-b099-2652fac747cd,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,179c3a4c-4d0c-4928-b099-2652fac747cd,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanol,4EE8A365-188D-4813-9B95-8FB8C152B837,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanol,56e7c4ee-29a0-4d90-a44d-ee7e7faade83,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,663ca947-9c87-4fb3-885f-f65789a93671,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,f6a4bdb1-d67e-4c00-adf3-df344701bde9,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,1a19ad61-abd0-4d42-9828-8fae315c0b06,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,1a19ad61-abd0-4d42-9828-8fae315c0b06,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,1a19ad61-abd0-4d42-9828-8fae315c0b06,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,4-Methyl-2-pentanone,36DBAB4F-A844-4FE3-8C44-A1C739A5BCB2,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,4-Methyl-2-pentanone,f9d36529-abde-4ed2-a82c-d365ae2c713f,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,Emissions to water/groundwater,kg,=,1.0,ecoinventEFv3.7,Acenaphthene,0bc097f2-00ee-416f-a275-2c05d1e6d482,water/ground-,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,"Emissions to water/groundwater, long-term",kg,=,1.0,ecoinventEFv3.7,Acenaphthene,26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb,"water/ground-, long-term",kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,Emissions to water/ocean,kg,=,1.0,ecoinventEFv3.7,Acenaphthene,a6ad3fc7-c019-454f-a899-43be7913a598,water/ocean,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,Emissions to water/lake,kg,=,1.0,ecoinventEFv3.7,Acenaphthene,5c238e5f-97c8-4837-8d67-48899ddd43be,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,Emissions to water/river,kg,=,1.0,ecoinventEFv3.7,Acenaphthene,5c238e5f-97c8-4837-8d67-48899ddd43be,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,"Emissions to water/river, long-term",kg,=,1.0,ecoinventEFv3.7,Acenaphthene,5c238e5f-97c8-4837-8d67-48899ddd43be,water/surface water,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
SimaPro9.4,Acenaphthene,0C6F0A0A-FADD-4D83-9015-901107F1C825,Emissions to water/(unspecified),kg,=,1.0,ecoinventEFv3.7,Acenaphthene,8732d8b5-7f41-498c-be37-5bcd7a802ee6,water/unspecified,kg,Chris Mutel,,2022-09-24T16:08:22.073725+02:00,Automated match. Notebook: Match - Identical names in water,,,
