SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,1-Propanol,66F524CE-C522-4E89-B956-A40596F607AD,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,Propanol,f6979c44-2a8a-4730-a4b4-376d5539dcd0,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,1-Propanol,66F524CE-C522-4E89-B956-A40596F607AD,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,Propanol,f6979c44-2a8a-4730-a4b4-376d5539dcd0,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2-Butene, 2-methyl-",7A4E52AF-24A9-4634-9DDA-B58B4200DEA5,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,2-Methyl-2-butene,4e44630f-4197-4f05-809f-0fef07fba7d3,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2-Butene, 2-methyl-",7A4E52AF-24A9-4634-9DDA-B58B4200DEA5,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,2-Methyl-2-butene,79a87f98-0b00-4e7e-86f8-70667307f696,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2-Butene, 2-methyl-",7A4E52AF-24A9-4634-9DDA-B58B4200DEA5,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,2-Methyl-2-butene,ef762eea-a8a2-49e1-8ed6-a12d325856f4,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2-Butene, 2-methyl-",7A4E52AF-24A9-4634-9DDA-B58B4200DEA5,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,2-Methyl-2-butene,394c876b-9b10-4f7f-b2b7-4e61b691d7c6,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2-Butene, 2-methyl-",7A4E52AF-24A9-4634-9DDA-B58B4200DEA5,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,2-Methyl-2-butene,f9501098-4a8e-4cd1-98b7-00afbac477a4,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2-Butene, 2-methyl-",7A4E52AF-24A9-4634-9DDA-B58B4200DEA5,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,2-Methyl-2-butene,f9501098-4a8e-4cd1-98b7-00afbac477a4,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,2-Methyl-4-chlorophenoxyacetic acid,8599CCD8-465D-4FC3-A96D-26929A21BED4,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,MCPA,41c97929-4fc4-4c35-bdf8-f999e4b492fd,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"2,4-D, dimethylamine salt",46ECCF34-0E42-44F8-8AF1-46C7B439B85C,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"2,4-D amines",4f777e05-70f9-4a18-a406-d8232325073f,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Argon,06257954-50D1-4AE5-8BF0-A46E577D074C,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,Argon-40,38321e66-f6ab-4908-b26f-c17267559bc5,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1-methyl-2-nitro-",3B1B44D2-EE83-4006-8CAD-5EC85C07C797,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,o-Nitrotoluene,f9f12076-1cdf-4a3d-a70d-eab640038144,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1-methyl-2-nitro-",3B1B44D2-EE83-4006-8CAD-5EC85C07C797,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,o-Nitrotoluene,a4420691-4666-4855-9124-3030ed233407,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1-methyl-2-nitro-",3B1B44D2-EE83-4006-8CAD-5EC85C07C797,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,o-Nitrotoluene,61adbbe0-009c-4820-b38b-a2c3c42b918e,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1-methyl-2-nitro-",3B1B44D2-EE83-4006-8CAD-5EC85C07C797,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,o-Nitrotoluene,51f57752-1155-4835-9cbe-95c73f06f2a9,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1-methyl-2-nitro-",3B1B44D2-EE83-4006-8CAD-5EC85C07C797,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,o-Nitrotoluene,4278f8fe-d3ac-4744-8386-7c8030f7386c,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1-methyl-2-nitro-",3B1B44D2-EE83-4006-8CAD-5EC85C07C797,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,o-Nitrotoluene,4278f8fe-d3ac-4744-8386-7c8030f7386c,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1,2-dichloro-",2C9EDF6F-D88C-486A-AFBB-0E2814D84A66,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Benzene, dichloro",b1c36287-329c-49f0-93c2-68246d34007c,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1,2-dichloro-",2C9EDF6F-D88C-486A-AFBB-0E2814D84A66,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Benzene, dichloro",9645e02f-855a-4b9f-8baf-f34a08fa80c4,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1,2-dichloro-",2C9EDF6F-D88C-486A-AFBB-0E2814D84A66,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"Benzene, dichloro",06a42317-47bd-481d-b5ce-e091843497c6,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1,2-dichloro-",2C9EDF6F-D88C-486A-AFBB-0E2814D84A66,"Emissions to air/low. pop., long-term",kg,=,ecoinventEFv3.7,"Benzene, dichloro",584ffb1c-036d-417b-a9d1-1ec694dc2cdc,"air/low population density, long-term",kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1,2-dichloro-",2C9EDF6F-D88C-486A-AFBB-0E2814D84A66,Emissions to air/stratosphere + troposphere,kg,=,ecoinventEFv3.7,"Benzene, dichloro",77db8bd1-5a69-465c-b51f-7b27fbb574a5,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzene, 1,2-dichloro-",2C9EDF6F-D88C-486A-AFBB-0E2814D84A66,Emissions to air/stratosphere,kg,=,ecoinventEFv3.7,"Benzene, dichloro",77db8bd1-5a69-465c-b51f-7b27fbb574a5,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Benzo(a)anthracene,26CF9C4F-0DD3-41DC-B13A-DB422E5FF116,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,Benz(a)anthracene,4db9bb53-4bdd-4f32-a6a8-521f58c5825c,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Benzo(g,h,i)perylene",12358253-5F56-4304-9F02-B8A06A1B2D1B,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,Benzo(ghi)perylene,0605e241-ce98-4c10-8c61-d0a1775cdcb0,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Beta-cyfluthrin,98451320-3CB1-44F7-B0A8-D2B1E82FF060,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,Cyfluthrin,ffaaffd3-5deb-4508-9e5f-e47f551ac2b8,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Butyric acid, 4-(2,4-dichlorophenoxy)-",4356549C-DD35-460C-B640-A6D0E2D17B44,Emissions to air/low. pop.,kg,=,ecoinventEFv3.7,"2,4-DB",0b2a8601-aa6e-42e9-8091-21cba87c0f0c,air/non-urban air or from high stacks,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon,229DFD4A-CFFB-47DA-979C-768A352ED340,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,Elemental carbon,57af157e-2054-407d-949b-8cc9c2aa4655,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"TOC, Total Organic Carbon",2DE9D45B-2B10-4CF9-89C2-404407DF9F1D,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,Elemental carbon,57af157e-2054-407d-949b-8cc9c2aa4655,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e4e9febc-07c1-403d-8d3a-6707bb4d96e6,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, biogenic",E8448B62-30C2-4E5C-86B8-574CDF7BB8C7,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e4e9febc-07c1-403d-8d3a-6707bb4d96e6,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, biogenic",E8448B62-30C2-4E5C-86B8-574CDF7BB8C7,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, biogenic",E8448B62-30C2-4E5C-86B8-574CDF7BB8C7,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, land transformation",D077CAF5-D385-45FF-99AA-2478AF9371D0,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e4e9febc-07c1-403d-8d3a-6707bb4d96e6,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, land transformation",D077CAF5-D385-45FF-99AA-2478AF9371D0,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, land transformation",D077CAF5-D385-45FF-99AA-2478AF9371D0,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, peat oxidation",FD7284A6-3F39-4CFC-BB68-C9F073FB6093,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e4e9febc-07c1-403d-8d3a-6707bb4d96e6,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, peat oxidation",FD7284A6-3F39-4CFC-BB68-C9F073FB6093,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, peat oxidation",FD7284A6-3F39-4CFC-BB68-C9F073FB6093,Emissions to air/(unspecified),kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of biogenic carbon dioxide,D777E452-8A14-4C89-8A0A-EA1D5BA405BF,Emissions to air/(unspecified),kgy,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e4e9febc-07c1-403d-8d3a-6707bb4d96e6,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of biogenic carbon dioxide,D777E452-8A14-4C89-8A0A-EA1D5BA405BF,Emissions to air/(unspecified),kgy,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of biogenic carbon dioxide,D777E452-8A14-4C89-8A0A-EA1D5BA405BF,Emissions to air/(unspecified),kgy,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of fossil carbon dioxide,4818CC7E-65C4-4215-884D-128263D63CDC,Emissions to air/(unspecified),kgy,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e4e9febc-07c1-403d-8d3a-6707bb4d96e6,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of fossil carbon dioxide,4818CC7E-65C4-4215-884D-128263D63CDC,Emissions to air/(unspecified),kgy,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",eba59fd6-f37e-41dc-9ca3-c7ea22d602c7,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of fossil carbon dioxide,4818CC7E-65C4-4215-884D-128263D63CDC,Emissions to air/(unspecified),kgy,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",69a6c884-39be-444f-a67c-7436a5e66de2,air/unspecified,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",5188df39-2bb8-4826-b469-fa9f86bacc09,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, biogenic",E8448B62-30C2-4E5C-86B8-574CDF7BB8C7,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",5188df39-2bb8-4826-b469-fa9f86bacc09,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, biogenic",E8448B62-30C2-4E5C-86B8-574CDF7BB8C7,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, land transformation",D077CAF5-D385-45FF-99AA-2478AF9371D0,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",5188df39-2bb8-4826-b469-fa9f86bacc09,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, land transformation",D077CAF5-D385-45FF-99AA-2478AF9371D0,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, peat oxidation",FD7284A6-3F39-4CFC-BB68-C9F073FB6093,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",5188df39-2bb8-4826-b469-fa9f86bacc09,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,"Carbon dioxide, peat oxidation",FD7284A6-3F39-4CFC-BB68-C9F073FB6093,Emissions to air/indoor,kg,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of biogenic carbon dioxide,D777E452-8A14-4C89-8A0A-EA1D5BA405BF,Emissions to air/indoor,kgy,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",5188df39-2bb8-4826-b469-fa9f86bacc09,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of biogenic carbon dioxide,D777E452-8A14-4C89-8A0A-EA1D5BA405BF,Emissions to air/indoor,kgy,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of fossil carbon dioxide,4818CC7E-65C4-4215-884D-128263D63CDC,Emissions to air/indoor,kgy,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",5188df39-2bb8-4826-b469-fa9f86bacc09,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Correction flow for delayed emission of fossil carbon dioxide,4818CC7E-65C4-4215-884D-128263D63CDC,Emissions to air/indoor,kgy,=,ecoinventEFv3.7,"Carbon monoxide, from soil or biomass stock",05f6e226-0593-46f5-a788-01fa306e66ad,air/indoor,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Carbon dioxide, from soil or biomass stock",e8787b5e-d927-446d-81a9-f56977bbfeb4,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
SimaPro9.4,Carbon dioxide,DBE27C73-9DF4-4F21-B2EB-A0CE1FE87A4B,Emissions to air/high. pop.,kg,=,ecoinventEFv3.7,"Carbon dioxide, non-fossil",73ed05cc-9727-4abf-9516-4b5c0fe54a16,air/urban air close to ground,kg,Chris Mutel,,2023-01-09T22:52:50.960257+01:00,Automated match. Notebook: Match missing by validated CAS numbers,,,
