SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,TargetListName,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,MemoMapper,MemoVerifier,MemoSource,MemoTarget
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,9c3bd678-1b2f-4b95-a245-d5c8a3fe326b,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,ff65658c-2d39-44a2-b23e-7ec3c644f064,air/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,6f0b8b7c-3888-4174-b7e3-916d42d678ee,air/urban air close to ground,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,2baa4381-b781-4f5e-90de-508b0fa3fd1f,soil/agricultural,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,39555a26-d28b-425f-993f-e8770ab7d9cf,soil/forestry,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,765546a9-b056-4d27-ad14-2f016511bdcb,soil/industrial,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,e0401210-0377-4670-84af-12247ca20bed,soil/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,2e0c9efa-d55c-49db-8be3-0376d5921ff4,water/ground-,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,01056d4b-f9b0-4dfc-b8d9-8407c8376efb,"water/ground-, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,0ace7678-a181-48e8-8728-d912a8b56c57,water/ocean,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,97e498ec-f323-4ec6-bcc0-d8a4c853bae3,water/surface water,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,F06DF379-621A-4B7E-A40F-15D57703B39C,Waterborne emissions,kg,=,ecoinventEFv3.7,Aluminium,7880e65c-0321-4295-ba55-3186ad36e489,water/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,46e63323-cffd-4c46-829b-5f006b50fa9b,"air/low population density, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,d96403bf-902e-4b7a-8ffd-32fe09e4017f,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,9c3bd678-1b2f-4b95-a245-d5c8a3fe326b,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,ff65658c-2d39-44a2-b23e-7ec3c644f064,air/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,6f0b8b7c-3888-4174-b7e3-916d42d678ee,air/urban air close to ground,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,2baa4381-b781-4f5e-90de-508b0fa3fd1f,soil/agricultural,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,39555a26-d28b-425f-993f-e8770ab7d9cf,soil/forestry,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,765546a9-b056-4d27-ad14-2f016511bdcb,soil/industrial,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,e0401210-0377-4670-84af-12247ca20bed,soil/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,2e0c9efa-d55c-49db-8be3-0376d5921ff4,water/ground-,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,01056d4b-f9b0-4dfc-b8d9-8407c8376efb,"water/ground-, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,0ace7678-a181-48e8-8728-d912a8b56c57,water/ocean,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,97e498ec-f323-4ec6-bcc0-d8a4c853bae3,water/surface water,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Aluminium,9A737521-EC96-4322-910A-DB441A7B5AAD,Emissions to soil,kg,=,ecoinventEFv3.7,Aluminium,7880e65c-0321-4295-ba55-3186ad36e489,water/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,fa39136e-1ef6-43c1-af68-104da104568d,"air/low population density, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,49803ad0-9ca2-4507-a5ea-f152d16c929d,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,43b29ad9-26dd-4838-b931-6216e55a0120,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,77927dac-dea3-429d-a434-d5a71d92c4f7,air/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,3ea5684a-6d64-4f96-8c09-1d90f997c9d4,air/urban air close to ground,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,f4cf8d5c-f030-4b55-a3af-e3c20b855ee8,soil/agricultural,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,183f9856-03ab-464d-9366-8ef62077b510,soil/forestry,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,2b2369a4-26bb-4b18-8479-752fdf7a5e7f,soil/industrial,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,c49fb4cd-eed0-4438-9052-9612473cdbae,soil/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,5df5cb9f-812c-4ce8-ab1c-df6ab4d31900,water/ground-,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,83cf77ca-867b-4eef-b0f0-78d71b3d91d5,"water/ground-, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,7805afa2-d93b-40bb-b841-325b98aec824,water/ocean,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,34b96163-a3df-4bc1-8224-e2a9fe01b23f,water/surface water,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,3663319E-1752-40A4-A2C2-92B5EA34A8E4,Raw materials,kg,=,ecoinventEFv3.7,Antimony,b2dc8668-86de-4207-b20e-dc81dea63c98,water/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,fa39136e-1ef6-43c1-af68-104da104568d,"air/low population density, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,49803ad0-9ca2-4507-a5ea-f152d16c929d,air/lower stratosphere + upper troposphere,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,43b29ad9-26dd-4838-b931-6216e55a0120,air/non-urban air or from high stacks,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,77927dac-dea3-429d-a434-d5a71d92c4f7,air/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,3ea5684a-6d64-4f96-8c09-1d90f997c9d4,air/urban air close to ground,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,f4cf8d5c-f030-4b55-a3af-e3c20b855ee8,soil/agricultural,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,183f9856-03ab-464d-9366-8ef62077b510,soil/forestry,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,2b2369a4-26bb-4b18-8479-752fdf7a5e7f,soil/industrial,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,c49fb4cd-eed0-4438-9052-9612473cdbae,soil/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,5df5cb9f-812c-4ce8-ab1c-df6ab4d31900,water/ground-,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,83cf77ca-867b-4eef-b0f0-78d71b3d91d5,"water/ground-, long-term",kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,7805afa2-d93b-40bb-b841-325b98aec824,water/ocean,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,34b96163-a3df-4bc1-8224-e2a9fe01b23f,water/surface water,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
SimaPro9.4,Antimony,E828FA41-6702-4C25-8141-2C61C591BBD5,Airborne emissions,kg,=,ecoinventEFv3.7,Antimony,b2dc8668-86de-4207-b20e-dc81dea63c98,water/unspecified,kg,Chris Mutel,,2022-09-18T12:14:37.853379+02:00,Automated match. Notebook: Match - Match identical names,,,
